InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
564850,22189,CREAM HEART CARD HOLDER,2,8/30/11 16:43,3.95,17298.0,United Kingdom
541410,47566B,TEA TIME PARTY BUNTING,5,1/17/11 16:06,4.65,13089.0,United Kingdom
561465,22869,NUMBER TILE COTTAGE GARDEN 1,1,7/27/11 12:45,1.95,16447.0,United Kingdom
543652,20676,RED RETROSPOT BOWL,8,2/11/11 10:15,1.25,15544.0,United Kingdom
542794,85131A,BEADED PEARL HEART WHITE ON STICK,2,2/1/11 10:56,0.83,,United Kingdom
566971,23199,JUMBO BAG APPLES,10,9/16/11 9:03,2.08,12963.0,United Kingdom
578344,23355,HOT WATER BOTTLE KEEP CALM,1,11/24/11 9:21,10.79,,United Kingdom
552325,23204,CHARLOTTE BAG APPLES DESIGN,20,5/9/11 9:47,0.85,12490.0,France
565231,20979,36 PENCILS TUBE RED RETROSPOT,1,9/2/11 9:26,2.46,,United Kingdom
551136,21530,DAIRY MAID TOASTRACK,18,4/26/11 13:05,0.79,15301.0,United Kingdom
555158,23172,REGENCY TEA PLATE PINK,12,6/1/11 8:38,1.65,14842.0,United Kingdom
553912,22962,JAM JAR WITH PINK LID,12,5/19/11 19:32,0.85,15122.0,United Kingdom
552684,22381,TOY TIDY PINK POLKADOT,1,5/10/11 15:09,4.96,,United Kingdom
581006,23495,SET OF 3 PANTRY WOODEN SPOONS,12,12/7/11 8:45,1.25,14911.0,EIRE
563580,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,8/17/11 15:53,0.42,16706.0,United Kingdom
563557,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,8/17/11 13:33,0.85,15786.0,United Kingdom
571797,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,2,10/19/11 11:41,4.13,,United Kingdom
576634,23482,PEARLISED IVORY HEART LARGE ,24,11/16/11 9:28,1.65,13297.0,United Kingdom
573305,22513,DOORSTOP FOOTBALL DESIGN,2,10/28/11 16:13,3.75,17837.0,United Kingdom
556927,20685,DOORMAT RED RETROSPOT,50,6/15/11 14:47,6.75,14156.0,EIRE
545830,22244,3 HOOK HANGER MAGIC GARDEN,2,3/7/11 13:10,1.95,17634.0,United Kingdom
550500,82482,WOODEN PICTURE FRAME WHITE FINISH,2,4/18/11 15:26,4.96,,United Kingdom
542998,84378,SET OF 3 HEART COOKIE CUTTERS,2,2/2/11 12:16,3.29,,United Kingdom
541265,85025C,PINK HEART SHAPE PHOTO FRAME,1,1/16/11 16:23,1.65,17609.0,United Kingdom
544790,21060,PARTY INVITES BALLOON GIRL,2,2/23/11 12:27,0.85,16940.0,United Kingdom
571274,21287,SCENTED VELVET LOUNGE CANDLE ,12,10/16/11 12:25,0.38,16934.0,United Kingdom
544598,20713,JUMBO BAG OWLS,1,2/21/11 18:10,4.13,,United Kingdom
544338,22644,CERAMIC CHERRY CAKE MONEY BANK,24,2/18/11 8:47,1.45,12852.0,United Kingdom
580875,22067,CHOC TRUFFLE GOLD TRINKET POT ,36,12/6/11 12:11,0.39,17744.0,United Kingdom
565541,23347,I LOVE LONDON BEAKER,3,9/5/11 12:00,1.25,14159.0,United Kingdom
541493,20718,RED RETROSPOT SHOPPER BAG,6,1/18/11 14:29,3.29,,United Kingdom
555560,37342,POLKADOT COFFEE CUP & SAUCER PINK,2,6/5/11 14:20,0.79,17346.0,United Kingdom
550513,22431,WATERING CAN BLUE ELEPHANT,3,4/18/11 16:37,1.95,16928.0,United Kingdom
558459,22355,CHARLOTTE BAG SUKI DESIGN,3,6/29/11 14:20,0.85,15334.0,United Kingdom
571429,20984,12 PENCILS TALL TUBE POSY,1,10/17/11 12:50,0.29,15335.0,United Kingdom
570983,23501,KEY RING BASEBALL BOOT UNION JACK,40,10/13/11 11:57,1.25,14963.0,United Kingdom
552888,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,96,5/12/11 10:23,2.55,15061.0,United Kingdom
541130,21876,POTTERING MUG,2,1/14/11 10:15,3.29,,United Kingdom
562049,22113,GREY HEART HOT WATER BOTTLE,8,8/2/11 11:33,3.75,14133.0,United Kingdom
536632,79066K,RETRO MOD TRAY,10,12/2/10 11:02,0.85,14388.0,United Kingdom
552508,23150,IVORY SWEETHEART SOAP DISH,1,5/9/11 16:27,4.96,,United Kingdom
580367,22817,CARD SUKI BIRTHDAY,9,12/2/11 16:39,0.42,,United Kingdom
568567,DOT,DOTCOM POSTAGE,1,9/27/11 18:41,227.99,,United Kingdom
567850,79321,CHILLI LIGHTS,4,9/22/11 13:18,5.75,15067.0,United Kingdom
550476,84997B,CHILDRENS CUTLERY RETROSPOT RED ,12,4/18/11 14:00,3.39,15769.0,United Kingdom
577057,21306,SET/4 DAISY MIRROR MAGNETS,1,11/17/11 14:26,0.29,12748.0,United Kingdom
538349,84685,BEACH HUT KEY CABINET,2,12/10/10 14:59,7.62,,United Kingdom
549743,22821,GIFT BAG PSYCHEDELIC APPLES,12,4/12/11 10:05,0.65,16186.0,United Kingdom
566451,23311,VINTAGE CHRISTMAS STOCKING ,2,9/12/11 16:14,2.55,18069.0,United Kingdom
555278,90214S,"LETTER ""S"" BLING KEY RING",1,6/1/11 17:33,0.83,,United Kingdom
580148,22629,SPACEBOY LUNCH BOX ,1,12/2/11 10:08,2.46,,United Kingdom
563844,22469,HEART OF WICKER SMALL,12,8/19/11 14:04,1.65,17725.0,United Kingdom
540551,22162,HEART GARLAND RUSTIC PADDED,3,1/10/11 9:43,3.36,,United Kingdom
541104,21026,SPACE OWL,1,1/13/11 14:29,0.83,,United Kingdom
579146,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,5,11/28/11 13:14,2.89,16347.0,United Kingdom
561797,20726,LUNCH BAG WOODLAND,30,7/29/11 13:37,1.65,13178.0,United Kingdom
580730,20728,LUNCH BAG CARS BLUE,3,12/5/11 17:28,4.13,,United Kingdom
566171,20725,LUNCH BAG RED RETROSPOT,2,9/9/11 12:22,1.65,18118.0,United Kingdom
559055,20712,JUMBO BAG WOODLAND ANIMALS,1,7/5/11 17:09,4.13,,United Kingdom
569530,16225,RATTLE SNAKE EGGS,1,10/4/11 14:58,1.25,17957.0,United Kingdom
552978,22354,RETROSPOT PADDED SEAT CUSHION,60,5/12/11 14:46,3.39,12590.0,Germany
555853,82583,HOT BATHS METAL SIGN,2,6/7/11 13:44,2.1,14375.0,United Kingdom
C566745,22065,CHRISTMAS PUDDING TRINKET POT ,-3,9/14/11 15:15,1.45,16150.0,United Kingdom
559167,23172,REGENCY TEA PLATE PINK,48,7/6/11 16:54,1.45,17997.0,United Kingdom
575965,23371,SET 36 COLOUR PENCILS SPACEBOY ,16,11/13/11 12:32,1.25,13426.0,United Kingdom
547666,22759,SET OF 3 NOTEBOOKS IN PARCEL,24,3/24/11 13:23,1.65,14235.0,United Kingdom
547833,22595,GINGHAM HEART DECORATION,12,3/25/11 17:34,0.85,16780.0,United Kingdom
580137,23103,JINGLE BELL HEART DECORATION,24,12/1/11 19:54,1.65,17566.0,United Kingdom
540998,22285,HANGING HEN ON NEST DECORATION,24,1/13/11 10:04,1.65,15290.0,United Kingdom
580964,23114,VINTAGE LEAF CHOPPING BOARD  ,2,12/6/11 14:50,4.95,15822.0,United Kingdom
575842,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,10,11/11/11 12:01,0.29,15024.0,United Kingdom
559338,23193,BUFFALO BILL TREASURE BOOK BOX,1,7/7/11 16:30,4.58,,United Kingdom
539750,21485,RETROSPOT HEART HOT WATER BOTTLE,6,12/21/10 15:40,7.62,,United Kingdom
564429,22610,PENS ASSORTED FUNNY FACE,36,8/25/11 11:31,0.19,16638.0,United Kingdom
581219,23175,REGENCY MILK JUG PINK ,2,12/8/11 9:28,7.46,,United Kingdom
537823,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,2,12/8/10 14:25,1.66,,United Kingdom
545217,35915B,BLUE KNITTED HEN ,1,2/28/11 16:59,0.83,,United Kingdom
566591,17084A,TRANQUILITY MASALA INCENSE,25,9/13/11 14:53,0.21,16036.0,United Kingdom
557937,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,6/23/11 15:30,3.29,,United Kingdom
552239,23201,JUMBO BAG ALPHABET,1,5/6/11 16:54,2.08,14056.0,United Kingdom
539595,22502,PICNIC BASKET WICKER SMALL,1,12/20/10 13:43,8.47,,United Kingdom
559801,22107,PIZZA PLATE IN BOX,1,7/12/11 13:46,7.46,,United Kingdom
575854,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,11/11/11 12:20,0.29,14125.0,United Kingdom
539471,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,12/19/10 14:16,0.29,17358.0,United Kingdom
562933,22310,IVORY KNITTED MUG COSY ,1,8/10/11 16:51,3.29,,United Kingdom
553167,22074,6 RIBBONS SHIMMERING PINKS ,1,5/13/11 16:19,2.46,,United Kingdom
537144,35953,FOLKART STAR CHRISTMAS DECORATIONS,24,12/5/10 13:00,1.25,15880.0,United Kingdom
572540,23201,JUMBO BAG ALPHABET,4,10/24/11 16:17,4.13,,United Kingdom
550352,22179,SET 10 LIGHTS NIGHT OWL,1,4/18/11 10:21,6.75,16719.0,United Kingdom
C563606,22846,BREAD BIN DINER STYLE RED ,-1,8/18/11 6:30,16.95,13925.0,United Kingdom
568160,22336,DOVE DECORATION PAINTED ZINC ,96,9/25/11 12:25,0.19,17498.0,United Kingdom
566577,22430,ENAMEL WATERING CAN CREAM,2,9/13/11 13:29,9.96,,United Kingdom
566599,23331,DECORATIVE WICKER HEART SMALL,2,9/13/11 15:37,0.63,15998.0,United Kingdom
568170,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,9/25/11 13:08,3.75,16931.0,United Kingdom
550471,22963,JAM JAR WITH GREEN LID,1,4/18/11 13:52,1.63,,United Kingdom
579002,23289,DOLLY GIRL CHILDRENS BOWL,4,11/27/11 16:27,1.25,14093.0,United Kingdom
540977,22576,SWALLOW WOODEN CHRISTMAS DECORATION,1,1/12/11 15:01,1.66,,United Kingdom
579529,21936,RED RETROSPOT PICNIC BAG,5,11/30/11 8:50,2.95,12488.0,France
561911,22082,RIBBON REEL STRIPES DESIGN ,10,8/1/11 10:26,1.65,12534.0,Germany
550470,20733,GOLD MINI TAPE MEASURE ,3,4/18/11 13:49,0.83,,United Kingdom
568346,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,9/26/11 15:28,5.79,14096.0,United Kingdom
561894,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,7/31/11 15:00,3.29,14456.0,United Kingdom
553182,84836,ZINC METAL HEART DECORATION,12,5/15/11 12:21,1.25,17107.0,United Kingdom
539214,22926,IVORY GIANT GARDEN THERMOMETER,2,12/16/10 12:31,5.95,17062.0,United Kingdom
544150,22180,RETROSPOT LAMP,1,2/16/11 11:59,9.95,14180.0,United Kingdom
549989,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,4/13/11 16:58,4.95,13221.0,United Kingdom
539451,22949,36 DOILIES DOLLY GIRL,1,12/17/10 16:59,2.98,,United Kingdom
571508,20996,JAZZ HEARTS ADDRESS BOOK,2,10/17/11 15:27,0.83,,United Kingdom
C560880,22977,DOLLY GIRL CHILDRENS EGG CUP,-1,7/21/11 15:39,1.25,15152.0,United Kingdom
539737,21411,GINGHAM HEART  DOORSTOP RED,1,12/21/10 15:19,8.47,,United Kingdom
561217,21218,RED SPOTTY BISCUIT TIN,2,7/25/11 17:09,8.29,,United Kingdom
569977,23534,WALL ART STOP FOR TEA ,4,10/6/11 19:27,5.95,14702.0,United Kingdom
564818,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,8/30/11 12:10,1.25,,United Kingdom
552655,22789,T-LIGHT HOLDER SWEETHEART HANGING,2,5/10/11 14:22,1.95,14587.0,United Kingdom
553890,22791,T-LIGHT GLASS FLUTED ANTIQUE,10,5/19/11 16:32,2.46,,United Kingdom
548894,21774,DECORATIVE CATS BATHROOM BOTTLE,1,4/4/11 16:01,2.46,,United Kingdom
564300,22984,CARD GINGHAM ROSE ,12,8/24/11 11:31,0.42,16723.0,United Kingdom
573601,23199,JUMBO BAG APPLES,4,10/31/11 15:24,4.13,,United Kingdom
579512,22818,CARD CHRISTMAS VILLAGE,5,11/29/11 16:47,0.42,,United Kingdom
544484,22379,RECYCLING BAG RETROSPOT ,50,2/21/11 11:10,1.85,15321.0,United Kingdom
549966,22032,BOTANICAL LILY GREETING CARD,12,4/13/11 14:17,0.42,16224.0,United Kingdom
550899,22955,36 FOIL STAR CAKE CASES ,6,4/21/11 12:07,2.1,13505.0,Switzerland
569695,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,12,10/5/11 15:35,1.25,16843.0,United Kingdom
567183,23342,MINT DINER WALL CLOCK,1,9/18/11 15:32,8.5,14769.0,United Kingdom
542931,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2/2/11 10:46,1.25,15589.0,United Kingdom
570793,23407,SET OF 2 TRAYS HOME SWEET HOME,2,10/12/11 12:08,9.95,12444.0,Norway
567213,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,9/19/11 11:04,2.1,14684.0,United Kingdom
566202,23412,HEART MIRROR ANTIQUE WHITE,4,9/9/11 14:22,7.5,15652.0,United Kingdom
C569993,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,-4,10/6/11 20:28,3.75,17633.0,United Kingdom
544214,22549,PICTURE DOMINOES,3,2/17/11 11:19,2.46,,United Kingdom
548703,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1,4/3/11 11:37,0.29,16010.0,United Kingdom
551584,22925,BLUE GIANT GARDEN THERMOMETER,2,5/3/11 11:22,5.95,15620.0,United Kingdom
564356,23241,TREASURE TIN GYMKHANA DESIGN,6,8/24/11 15:47,2.08,13969.0,United Kingdom
571203,21213,PACK OF 72 SKULL CAKE CASES,24,10/14/11 12:33,0.55,17677.0,United Kingdom
575165,23566,EGG CUP MILKMAID HEIDI,12,11/8/11 17:05,1.25,14342.0,United Kingdom
567462,70007,HI TEC ALPINE HAND WARMER,1,9/20/11 12:35,1.65,14446.0,United Kingdom
560281,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,7/17/11 15:59,0.83,17984.0,United Kingdom
571706,20712,JUMBO BAG WOODLAND ANIMALS,10,10/18/11 15:26,2.08,15144.0,United Kingdom
568207,35970,ZINC FOLKART SLEIGH BELLS,12,9/25/11 15:34,1.69,15150.0,United Kingdom
573020,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,10/27/11 12:37,0.85,14842.0,United Kingdom
541493,21989,PACK OF 20 SKULL PAPER NAPKINS,3,1/18/11 14:29,1.63,,United Kingdom
579512,20711,JUMBO BAG TOYS ,1,11/29/11 16:47,4.13,,United Kingdom
546387,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,12,3/11/11 13:34,2.1,16766.0,United Kingdom
551173,85093,CANDY SPOT EGG WARMER HARE,1,4/26/11 16:54,0.83,,United Kingdom
543036,22132,RED LOVE HEART SHAPE CUP,6,2/2/11 15:57,0.85,17223.0,United Kingdom
560186,84527,FLAMES SUNGLASSES PINK LENSES,1,7/15/11 11:57,1.95,17266.0,United Kingdom
539437,47559B,TEA TIME OVEN GLOVE,1,12/17/10 14:54,2.51,,United Kingdom
569545,22620,4 TRADITIONAL SPINNING TOPS,1,10/4/11 16:37,2.46,,United Kingdom
566296,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,9/11/11 15:47,4.65,17841.0,United Kingdom
563217,20718,RED RETROSPOT SHOPPER BAG,10,8/14/11 13:21,1.25,13515.0,United Kingdom
577490,22735,RIBBON REEL SOCKS AND MITTENS,1,11/20/11 12:11,1.65,16464.0,United Kingdom
550290,22570,FELTCRAFT CUSHION RABBIT,4,4/15/11 14:45,3.75,15246.0,United Kingdom
546843,21383,PACK OF 12 STICKY BUNNIES,12,3/17/11 12:40,0.65,12472.0,Germany
570841,21039,RED RETROSPOT SHOPPING BAG,12,10/12/11 14:18,2.55,12553.0,France
567793,22894,TABLECLOTH RED APPLES DESIGN ,2,9/22/11 11:40,9.95,12657.0,France
568721,37327,ASSTD MULTICOLOUR CIRCLES MUG,6,9/28/11 16:24,0.97,,United Kingdom
576617,23193,BUFFALO BILL TREASURE BOOK BOX,1,11/15/11 16:57,4.58,,United Kingdom
568173,16161P,WRAP ENGLISH ROSE ,25,9/25/11 13:16,0.42,16187.0,United Kingdom
558077,22740,POLKADOT PEN,96,6/26/11 10:59,0.85,13408.0,United Kingdom
572306,22112,CHOCOLATE HOT WATER BOTTLE,2,10/23/11 15:11,4.95,17841.0,United Kingdom
565967,22556,PLASTERS IN TIN CIRCUS PARADE ,12,9/8/11 11:27,1.65,14646.0,Netherlands
559796,22041,"RECORD FRAME 7"" SINGLE SIZE ",3,7/12/11 13:30,4.96,,United Kingdom
576329,21900,"KEY FOB , SHED",2,11/14/11 15:22,1.63,,United Kingdom
561320,20984,12 PENCILS TALL TUBE POSY,1,7/26/11 12:57,0.29,16942.0,United Kingdom
561197,20751,FUNKY WASHING UP GLOVES ASSORTED,4,7/25/11 14:35,2.1,16364.0,United Kingdom
569132,21889,WOODEN BOX OF DOMINOES,6,9/30/11 13:54,1.25,17757.0,United Kingdom
544935,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2/25/11 9:09,1.69,13870.0,United Kingdom
565432,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,1,9/4/11 13:16,3.95,16241.0,United Kingdom
566746,22598,CHRISTMAS MUSICAL ZINC TREE,24,9/14/11 15:18,0.85,13321.0,United Kingdom
557974,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,10,6/24/11 10:31,4.15,14541.0,United Kingdom
560996,21385,IVORY HANGING DECORATION  HEART,24,7/22/11 13:53,0.85,17625.0,United Kingdom
576828,23084,RABBIT NIGHT LIGHT,1,11/16/11 14:36,2.08,,United Kingdom
554950,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,5/27/11 14:48,1.25,14227.0,United Kingdom
539741,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,12/21/10 15:20,7.62,,United Kingdom
550180,15056BL,EDWARDIAN PARASOL BLACK,2,4/14/11 17:33,5.95,14163.0,United Kingdom
564167,23206,LUNCH BAG APPLE DESIGN,20,8/23/11 13:50,1.65,17735.0,United Kingdom
541489,21314,SMALL GLASS HEART TRINKET POT,1,1/18/11 13:38,2.1,15023.0,United Kingdom
545053,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2/27/11 12:41,1.65,17516.0,United Kingdom
546984,37482P,CUBIC MUG PINK POLKADOT,6,3/18/11 12:35,0.39,15019.0,United Kingdom
545568,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,1,3/3/11 16:22,2.46,,United Kingdom
540026,20728,LUNCH BAG CARS BLUE,1,1/4/11 13:25,4.21,,United Kingdom
577084,22625,RED KITCHEN SCALES,2,11/17/11 15:41,8.5,16626.0,United Kingdom
559665,22840,ROUND CAKE TIN VINTAGE RED,1,7/11/11 13:35,7.95,12556.0,Spain
538370,22698,PINK REGENCY TEACUP AND SAUCER,4,12/12/10 11:06,2.95,16923.0,United Kingdom
562980,23083,SET 6 PAPER TABLE LANTERN STARS ,6,8/11/11 11:44,3.75,17686.0,United Kingdom
545317,21174,POTTERING IN THE SHED METAL SIGN,1,3/1/11 14:14,4.13,,United Kingdom
569564,21390,FILIGRIS HEART WITH BUTTERFLY,24,10/5/11 9:47,1.25,13989.0,United Kingdom
568176,23390,DOLLY GIRL MINI BACKPACK,4,9/25/11 13:25,4.15,12685.0,France
549543,84050,PINK HEART SHAPE EGG FRYING PAN,1,4/10/11 11:14,1.65,18118.0,United Kingdom
567095,21986,PACK OF 12 PINK POLKADOT TISSUES,24,9/16/11 13:03,0.39,17049.0,United Kingdom
563534,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,12,8/17/11 11:37,0.85,14323.0,United Kingdom
580729,22732,3D VINTAGE CHRISTMAS STICKERS ,4,12/5/11 17:24,2.46,,United Kingdom
570187,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,3,10/7/11 15:09,1.25,,United Kingdom
546365,22745,POPPY'S PLAYHOUSE BEDROOM ,6,3/11/11 11:35,2.1,12520.0,Germany
575731,22467,GUMBALL COAT RACK,1,11/10/11 20:01,2.55,13230.0,United Kingdom
558995,22730,ALARM CLOCK BAKELIKE IVORY,4,7/5/11 12:03,3.75,17671.0,United Kingdom
561693,23550,WRAP ALPHABET POSTER  ,25,7/29/11 9:48,0.42,15120.0,United Kingdom
566281,22741,FUNKY DIVA PEN,48,9/11/11 14:15,0.85,12748.0,United Kingdom
581571,21313,GLASS HEART T-LIGHT HOLDER ,1,12/9/11 12:00,0.85,15311.0,United Kingdom
554511,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,2,5/24/11 15:52,2.46,,United Kingdom
576920,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,11/17/11 10:49,4.95,13871.0,United Kingdom
570488,22493,PAINT YOUR OWN CANVAS SET,1,10/10/11 17:12,3.29,14096.0,United Kingdom
C575161,22960,JAM MAKING SET WITH JARS,-5,11/8/11 16:25,4.25,15271.0,United Kingdom
559055,85086A,CANDY SPOT HEART DECORATION,2,7/5/11 17:09,0.83,,United Kingdom
581476,22197,POPCORN HOLDER,100,12/9/11 8:48,0.72,12433.0,Norway
546113,85066,CREAM SWEETHEART MINI CHEST,1,3/9/11 13:18,12.75,14344.0,United Kingdom
560255,22635,CHILDS BREAKFAST SET DOLLY GIRL ,2,7/17/11 13:08,9.95,16054.0,United Kingdom
539451,84459A,PINK METAL CHICKEN HEART ,1,12/17/10 16:59,3.36,,United Kingdom
579559,23581,JUMBO BAG PAISLEY PARK,1,11/30/11 11:30,2.08,16764.0,United Kingdom
561870,22608,PENS ASSORTED FUNKY JEWELED ,36,7/31/11 11:45,0.19,14911.0,EIRE
542898,22796,PHOTO FRAME 3 CLASSIC HANGING,1,2/1/11 14:01,9.95,16110.0,United Kingdom
564353,22945,CHRISTMAS METAL TAGS ASSORTED ,24,8/24/11 15:08,0.85,15764.0,United Kingdom
540646,21803,CHRISTMAS TREE STAR DECORATION,5,1/10/11 14:32,0.43,,United Kingdom
579143,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,11/28/11 13:08,0.29,13882.0,United Kingdom
548796,85099F,JUMBO BAG STRAWBERRY,4,4/4/11 12:42,2.08,15752.0,United Kingdom
552769,48194,DOORMAT HEARTS,1,5/11/11 11:47,7.95,16241.0,United Kingdom
580729,23526,WALL ART DOG LICENCE ,3,12/5/11 17:24,12.46,,United Kingdom
577506,23127,FELTCRAFT GIRL NICOLE KIT,1,11/20/11 12:40,4.95,13212.0,United Kingdom
545073,22485,SET OF 2 WOODEN MARKET CRATES,2,2/28/11 9:26,12.75,14036.0,United Kingdom
573185,22153,ANGEL DECORATION STARS ON DRESS,48,10/28/11 11:34,0.42,17730.0,United Kingdom
556942,22437,SET OF 9 BLACK SKULL BALLOONS,20,6/15/11 16:42,0.85,14222.0,United Kingdom
576321,23344,JUMBO BAG 50'S CHRISTMAS ,6,11/14/11 14:59,2.08,14953.0,United Kingdom
540545,21181,PLEASE ONE PERSON METAL SIGN,4,1/9/11 15:35,2.1,13451.0,United Kingdom
557598,85040A,S/4 PINK FLOWER CANDLES IN BOWL,36,6/21/11 11:33,1.65,14667.0,United Kingdom
579572,23173,REGENCY TEAPOT ROSES ,2,11/30/11 11:49,9.95,15394.0,United Kingdom
553521,22684,FRENCH BLUE METAL DOOR SIGN 9,2,5/17/11 14:35,0.0,,United Kingdom
544586,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2/21/11 15:04,2.95,17338.0,United Kingdom
560434,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,7/18/11 15:56,3.29,,United Kingdom
571291,22467,GUMBALL COAT RACK,2,10/16/11 15:44,2.55,13610.0,United Kingdom
562616,23188,VINTAGE  2 METER FOLDING RULER,12,8/8/11 12:28,1.65,14748.0,United Kingdom
565766,21908,CHOCOLATE THIS WAY METAL SIGN,1,9/6/11 14:23,2.1,17841.0,United Kingdom
577074,20775,DAISY NOTEBOOK ,6,11/17/11 15:04,1.65,15399.0,United Kingdom
574327,21169,YOU'RE CONFUSING ME METAL SIGN ,12,11/4/11 9:03,1.69,13013.0,United Kingdom
571429,23333,IVORY WICKER HEART MEDIUM,5,10/17/11 12:50,1.25,15335.0,United Kingdom
543995,22726,ALARM CLOCK BAKELIKE GREEN,12,2/15/11 10:45,3.75,13408.0,United Kingdom
548317,16156S,WRAP PINK FAIRY CAKES ,25,3/30/11 12:43,0.42,18179.0,United Kingdom
547498,22382,LUNCH BAG SPACEBOY DESIGN ,1,3/23/11 12:24,1.65,15021.0,United Kingdom
570224,20719,WOODLAND CHARLOTTE BAG,3,10/9/11 13:15,0.85,16931.0,United Kingdom
574239,22962,JAM JAR WITH PINK LID,12,11/3/11 12:43,0.85,14849.0,United Kingdom
555322,85099B,JUMBO BAG RED RETROSPOT,1,6/2/11 11:01,4.13,,United Kingdom
563565,23168,CLASSIC CAFE SUGAR DISPENSER,3,8/17/11 14:22,1.25,17338.0,United Kingdom
547650,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,3/24/11 12:08,7.95,17059.0,United Kingdom
C546128,22726,ALARM CLOCK BAKELIKE GREEN,-1,3/9/11 15:05,3.75,15622.0,United Kingdom
540418,85116,BLACK CANDELABRA T-LIGHT HOLDER,8,1/7/11 11:04,1.66,,United Kingdom
542624,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,1/31/11 9:48,5.79,,United Kingdom
556128,23167,SMALL CERAMIC TOP STORAGE JAR ,12,6/9/11 10:31,0.83,13038.0,United Kingdom
571054,23517,EMBROIDERED RIBBON REEL REBECCA ,1,10/13/11 13:58,2.89,14234.0,United Kingdom
545851,22295,HEART FILIGREE DOVE LARGE,1,3/7/11 13:45,1.65,15026.0,United Kingdom
569374,23411, TRELLIS COAT RACK,1,10/3/11 16:14,10.79,,United Kingdom
558086,22364,GLASS JAR DIGESTIVE BISCUITS,1,6/26/11 11:59,2.95,16728.0,United Kingdom
560845,22925,BLUE GIANT GARDEN THERMOMETER,2,7/21/11 12:29,5.95,15570.0,United Kingdom
562933,22295,HEART FILIGREE DOVE LARGE,1,8/10/11 16:51,3.29,,United Kingdom
568567,23188,VINTAGE  2 METER FOLDING RULER,1,9/27/11 18:41,3.29,,United Kingdom
557278,22718,CARD CAT AND TREE ,12,6/19/11 12:08,0.42,13089.0,United Kingdom
542862,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,2/1/11 11:51,4.25,14606.0,United Kingdom
546980,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,3/18/11 12:18,1.95,13591.0,United Kingdom
C562139,84978,HANGING HEART JAR T-LIGHT HOLDER,-1,8/3/11 10:10,1.25,12921.0,United Kingdom
566561,23551,PACK OF 12 PAISLEY PARK TISSUES ,24,9/13/11 12:13,0.39,18145.0,United Kingdom
548327,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,3/30/11 13:05,4.95,16788.0,United Kingdom
562846,84692,BOX OF 24 COCKTAIL PARASOLS,25,8/10/11 9:29,1.63,,United Kingdom
568650,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,9/28/11 11:56,0.42,13505.0,Switzerland
570872,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,10/12/11 16:40,2.46,,United Kingdom
546884,22295,HEART FILIGREE DOVE LARGE,1,3/17/11 18:08,3.29,,United Kingdom
566737,22621,TRADITIONAL KNITTING NANCY,12,9/14/11 14:26,1.65,13430.0,United Kingdom
